user_id,date,sessions,screen_time_min,country
805,2024-01-12,5,60.87,Germany
655,2024-03-09,2,78.56,Poland
419,2024-03-28,2,5.34,USA
988,2024-01-06,3,34.12,France
455,2024-03-29,1,37.05,France
160,2024-03-05,4,15.75,UK
523,2024-01-25,3,37.16,Poland
650,2024-01-01,2,41.93,USA
969,2024-02-01,2,116.41,Germany
590,2024-01-03,2,81.89,UK
77,2024-02-18,4,53.99,Poland
509,2024-01-19,4,118.63,USA
441,2024-02-29,4,22.62,UK
254,2024-01-29,5,59.75,USA
921,2024-02-19,1,79.41,USA
770,2024-01-02,2,11.39,UK
320,2024-03-13,2,87.45,UK
803,2024-02-25,5,16.48,Poland
263,2024-01-17,2,21.13,UK
597,2024-02-29,2,23.36,Poland
658,2024-02-05,4,111.82,USA
835,2024-03-01,4,83.57,UK
554,2024-01-17,1,80.37,Poland
374,2024-02-18,2,68.88,Poland
637,2024-03-16,3,38.67,Germany
167,2024-02-29,2,76.4,Poland
937,2024-01-20,2,52.17,Poland
753,2024-02-19,1,21.72,Germany
459,2024-01-03,3,84.3,France
999,2024-02-12,2,19.9,UK
280,2024-02-26,3,26.93,Germany
700,2024-02-19,4,99.04,Poland
302,2024-03-08,4,80.91,Poland
531,2024-03-21,3,77.56,UK
580,2024-02-19,2,53.09,USA
218,2024-02-06,3,50.57,Germany
102,2024-02-15,3,84.38,France
554,2024-02-11,4,90.1,UK
288,2024-01-15,3,63.67,UK
167,2024-02-02,5,116.47,Germany
621,2024-03-20,5,114.91,Poland
36,2024-01-11,4,52.43,Poland
744,2024-01-20,2,99.37,France
741,2024-01-24,2,67.48,Germany
353,2024-03-04,4,63.85,UK
676,2024-03-20,2,11.32,Germany
899,2024-03-05,1,71.01,USA
73,2024-03-28,5,108.57,UK
648,2024-03-28,1,94.72,France
353,2024-03-13,1,95.43,France
891,2024-03-26,1,23.39,UK
70,2024-03-16,4,46.22,Poland
425,2024-01-17,1,31.82,UK
999,2024-03-29,3,41.33,UK
708,2024-03-01,2,71.65,USA
781,2024-01-15,4,46.95,UK
561,2024-02-20,3,69.48,Germany
828,2024-01-27,3,55.43,Germany
642,2024-03-26,5,37.96,France
956,2024-03-14,5,15.97,Poland
517,2024-03-01,3,107.56,France
428,2024-02-27,5,6.31,USA
539,2024-01-31,2,5.19,UK
160,2024-01-12,2,100.08,France
149,2024-02-15,5,119.63,UK
776,2024-01-31,1,88.62,France
230,2024-02-01,3,6.76,UK
712,2024-02-01,2,31.07,France
562,2024-02-22,5,116.76,Germany
67,2024-03-01,5,97.99,USA
812,2024-02-15,2,70.18,France
381,2024-03-25,2,32.24,Germany
58,2024-03-14,1,6.65,Poland
259,2024-03-20,5,7.4,France
342,2024-01-07,5,75.38,UK
838,2024-01-04,4,7.51,USA
130,2024-02-21,1,119.27,Germany
727,2024-03-29,2,26.09,Germany
172,2024-01-31,2,86.73,USA
770,2024-03-15,3,22.83,France
614,2024-03-24,2,67.11,UK
209,2024-02-05,5,14.27,Poland
803,2024-02-23,2,93.18,France
354,2024-02-23,5,72.27,USA
471,2024-01-17,5,14.91,France
798,2024-03-15,1,102.59,France
116,2024-01-30,2,67.91,USA
264,2024-01-22,1,110.98,USA
662,2024-02-12,5,110.41,Poland
812,2024-01-27,2,110.86,USA
442,2024-02-06,2,13.95,USA
548,2024-02-15,1,18.91,USA
453,2024-02-04,1,118.59,Germany
845,2024-01-04,5,61.07,USA
477,2024-03-20,5,32.39,USA
287,2024-03-20,2,93.51,USA
303,2024-03-25,2,35.39,Poland
311,2024-01-26,4,88.63,France
208,2024-01-19,4,101.29,USA
618,2024-03-21,3,95.19,USA
446,2024-02-14,5,36.52,Poland
670,2024-01-26,3,51.19,France
633,2024-01-22,3,52.52,Poland
55,2024-02-27,1,61.5,UK
912,2024-03-03,1,24.25,UK
12,2024-01-28,4,57.03,UK
657,2024-03-05,3,63.74,USA
400,2024-02-13,4,66.15,Poland
908,2024-02-12,5,99.29,USA
648,2024-02-06,2,64.49,UK
980,2024-03-06,1,31.54,France
515,2024-01-17,5,81.26,France
656,2024-02-09,5,96.69,Poland
542,2024-02-07,1,41.73,France
237,2024-03-25,1,79.21,UK
279,2024-03-01,3,21.9,Poland
348,2024-01-09,4,44.32,Poland
627,2024-03-17,5,109.56,UK
104,2024-03-15,3,109.8,UK
630,2024-03-01,3,71.16,UK
517,2024-03-20,5,85.77,UK
980,2024-01-16,5,103.21,Poland
872,2024-01-02,2,115.23,France
248,2024-03-12,4,61.34,UK
364,2024-02-12,5,69.58,Germany
321,2024-02-11,1,52.8,Poland
633,2024-03-17,2,13.28,USA
286,2024-02-26,4,53.62,France
149,2024-03-21,1,95.92,Poland
84,2024-03-28,1,97.56,UK
966,2024-03-07,4,107.62,Germany
406,2024-01-30,2,10.92,USA
978,2024-01-13,1,65.62,France
456,2024-01-19,3,17.35,UK
743,2024-01-07,4,28.09,Poland
800,2024-01-09,4,108.52,Poland
161,2024-03-23,5,62.13,France
784,2024-02-23,2,92.23,Germany
460,2024-03-26,3,12.4,UK
550,2024-03-22,3,52.94,France
500,2024-03-01,5,82.54,France
738,2024-03-27,1,20.34,Poland
509,2024-01-02,1,42.47,France
654,2024-02-19,3,12.42,USA
804,2024-03-15,2,79.9,USA
481,2024-01-31,1,116.65,UK
663,2024-02-02,4,100.11,France
114,2024-03-18,5,117.08,Poland
749,2024-03-20,2,102.24,UK
578,2024-01-11,1,103.35,Germany
361,2024-02-02,3,71.38,Poland
341,2024-01-07,5,64.6,Germany
770,2024-01-31,1,51.72,UK
987,2024-02-17,3,99.08,USA
761,2024-02-16,1,25.94,Poland
969,2024-03-18,5,11.47,Poland
449,2024-02-22,4,114.01,UK
843,2024-03-20,4,5.43,Poland
835,2024-01-19,3,117.34,Poland
180,2024-03-21,4,88.82,UK
702,2024-03-30,5,42.78,France
407,2024-01-06,3,85.25,UK
666,2024-02-18,1,99.06,Poland
196,2024-03-13,2,33.22,UK
466,2024-02-19,1,93.65,Poland
311,2024-03-21,5,97.5,Germany
262,2024-01-12,3,33.68,Germany
419,2024-01-23,1,9.82,USA
406,2024-02-23,3,28.47,UK
939,2024-03-09,4,28.07,UK
143,2024-02-28,2,12.5,Germany
342,2024-02-05,5,88.49,Germany
316,2024-01-03,1,48.7,Germany
101,2024-02-27,2,106.7,USA
244,2024-03-28,5,34.0,USA
490,2024-02-24,5,57.12,France
12,2024-02-26,4,78.49,UK
239,2024-01-17,3,105.91,USA
561,2024-02-08,3,65.33,Poland
42,2024-03-30,2,47.96,UK
678,2024-03-08,4,104.71,France
594,2024-02-24,5,40.68,Germany
429,2024-02-14,4,14.13,France
803,2024-03-16,4,56.18,UK
158,2024-01-01,2,95.29,Germany
216,2024-01-21,3,8.54,France
670,2024-03-23,4,72.38,France
462,2024-01-21,4,73.36,UK
134,2024-02-21,4,111.78,USA
67,2024-03-22,1,37.94,Poland
848,2024-02-12,4,37.07,France
7,2024-02-21,4,55.66,Poland
948,2024-03-07,5,46.05,UK
526,2024-02-13,1,89.68,UK
73,2024-02-01,4,78.8,USA
399,2024-01-10,4,92.28,Germany
405,2024-03-04,2,99.3,Poland
675,2024-03-19,2,111.14,France
578,2024-03-09,1,54.56,Germany
859,2024-03-08,5,118.24,Poland
130,2024-01-28,1,29.8,Poland
931,2024-02-22,1,87.15,Germany
466,2024-02-20,2,66.41,Germany
206,2024-02-22,2,98.94,USA
788,2024-01-04,5,59.83,France
978,2024-03-19,4,95.15,France
768,2024-01-17,5,111.97,France
266,2024-03-07,4,89.21,Germany
537,2024-03-14,3,94.25,USA
962,2024-02-16,2,12.73,UK
793,2024-02-25,3,28.57,USA
253,2024-01-23,3,117.04,Germany
822,2024-01-18,2,84.72,USA
289,2024-01-01,3,69.57,Germany
164,2024-02-04,1,47.2,Poland
95,2024-03-04,4,10.1,Poland
782,2024-02-27,5,47.45,UK
833,2024-02-28,2,62.37,Poland
110,2024-01-01,1,29.32,UK
336,2024-01-03,5,24.91,France
822,2024-03-07,5,63.47,Germany
238,2024-02-06,5,72.38,France
381,2024-03-23,3,32.59,France
436,2024-01-29,3,72.55,UK
899,2024-03-29,3,108.54,Germany
483,2024-02-02,3,59.41,UK
937,2024-03-01,1,103.6,USA
902,2024-03-30,3,111.64,France
25,2024-01-04,2,15.63,Germany
653,2024-01-14,5,16.02,France
117,2024-02-02,1,59.75,USA
482,2024-01-22,3,72.63,USA
392,2024-02-17,5,53.98,Germany
917,2024-01-03,1,42.54,Germany
994,2024-03-27,5,78.71,USA
964,2024-03-25,1,5.24,France
537,2024-01-23,4,116.33,Poland
79,2024-03-08,1,31.69,France
580,2024-01-21,3,110.47,Poland
173,2024-02-12,5,17.54,UK
956,2024-03-25,5,32.38,Germany
12,2024-01-26,5,32.01,USA
800,2024-02-10,2,119.56,UK
128,2024-02-07,2,5.53,France
608,2024-03-28,3,78.56,Poland
92,2024-01-11,4,105.01,Germany
653,2024-01-29,2,82.31,Poland
543,2024-02-29,1,46.71,France
846,2024-03-07,3,115.21,France
532,2024-03-05,4,107.75,USA
658,2024-03-01,1,54.9,UK
989,2024-01-19,5,70.93,Germany
828,2024-02-15,2,116.26,USA
447,2024-02-18,1,117.99,Poland
390,2024-01-22,4,56.73,UK
672,2024-03-18,3,102.45,Germany
861,2024-02-26,1,39.73,Poland
43,2024-01-14,3,47.76,Germany
254,2024-02-13,5,23.95,Germany
130,2024-01-16,4,29.06,UK
60,2024-03-17,4,80.54,Poland
663,2024-01-12,2,63.74,USA
467,2024-02-24,4,31.58,USA
287,2024-02-20,1,51.33,USA
517,2024-02-08,1,47.92,Germany
467,2024-02-02,1,118.55,France
930,2024-02-02,5,103.16,UK
778,2024-01-29,4,49.62,USA
345,2024-03-09,4,110.1,UK
642,2024-03-10,1,44.4,Germany
382,2024-01-31,2,81.81,UK
779,2024-03-20,2,116.16,USA
690,2024-01-31,4,49.88,USA
253,2024-03-29,4,83.19,Germany
927,2024-02-15,3,39.03,Germany
56,2024-03-17,4,35.63,Poland
463,2024-02-21,1,71.03,Germany
457,2024-01-10,5,117.62,France
983,2024-03-28,4,57.11,France
83,2024-03-14,4,112.83,USA
905,2024-02-10,1,110.15,Germany
99,2024-03-17,3,34.18,France
149,2024-01-03,4,51.21,France
329,2024-02-28,2,78.98,Poland
156,2024-02-21,2,64.58,Germany
190,2024-02-03,2,16.04,Poland
494,2024-02-18,5,119.28,UK
883,2024-01-28,5,91.56,Poland
263,2024-03-23,4,55.33,UK
80,2024-03-27,4,76.09,UK
400,2024-01-13,4,15.07,Germany
764,2024-03-09,5,61.96,UK
609,2024-03-07,4,112.05,UK
260,2024-03-01,1,108.11,Poland
772,2024-02-29,3,43.8,Germany
615,2024-03-11,2,66.11,Germany
552,2024-01-24,2,85.2,UK
785,2024-03-03,1,44.1,Poland
101,2024-03-26,4,12.46,Poland
359,2024-03-01,5,63.13,Poland
380,2024-01-23,4,74.19,Poland
820,2024-01-30,4,5.67,USA
221,2024-02-29,2,15.99,UK
820,2024-01-18,2,28.84,UK
420,2024-02-25,5,45.03,UK
124,2024-02-22,2,67.22,Germany
422,2024-01-07,4,38.79,Germany
231,2024-03-09,1,36.76,Poland
690,2024-03-12,5,104.98,Germany
63,2024-03-19,1,21.68,France
485,2024-02-21,4,61.98,UK
628,2024-01-04,5,114.57,UK
703,2024-02-03,1,76.88,USA
574,2024-03-09,5,87.48,USA
768,2024-02-02,4,54.59,France
483,2024-03-09,5,7.29,USA
519,2024-02-07,4,79.3,Poland
155,2024-01-26,5,77.67,Poland
92,2024-01-01,5,17.7,UK
982,2024-01-04,2,58.15,Poland
526,2024-02-08,4,110.26,USA
455,2024-02-23,3,28.58,France
741,2024-03-30,5,58.03,Poland
598,2024-02-02,1,58.03,UK
645,2024-02-02,2,98.24,UK
510,2024-03-12,2,99.83,USA
183,2024-01-20,5,92.32,Poland
386,2024-01-16,3,47.03,USA
574,2024-01-21,2,13.28,UK
731,2024-02-14,4,45.19,France
405,2024-03-30,5,83.18,Poland
246,2024-03-27,5,85.82,France
742,2024-03-22,3,115.98,Poland
591,2024-03-02,4,57.17,UK
661,2024-01-31,4,77.73,Poland
650,2024-02-11,3,67.01,UK
471,2024-01-12,1,22.32,Germany
826,2024-03-05,4,58.04,UK
888,2024-03-13,1,67.66,UK
423,2024-01-03,1,114.34,Poland
901,2024-03-30,5,47.15,France
65,2024-01-09,5,117.71,UK
13,2024-02-20,2,67.36,Poland
213,2024-01-16,5,32.88,UK
986,2024-03-28,4,27.04,USA
242,2024-03-18,4,21.29,USA
493,2024-01-03,1,57.09,USA
213,2024-01-24,4,7.52,USA
693,2024-03-13,5,56.18,France
338,2024-01-13,5,118.67,UK
997,2024-01-02,5,82.06,USA
173,2024-03-11,3,92.38,Poland
672,2024-01-21,4,18.69,USA
164,2024-01-19,2,59.41,Germany
465,2024-03-29,4,37.92,Germany
995,2024-02-16,4,107.82,France
497,2024-01-22,3,25.85,Germany
700,2024-03-15,4,57.75,Poland
395,2024-02-02,1,72.63,USA
703,2024-02-01,5,64.11,Germany
917,2024-03-04,5,100.48,Germany
308,2024-03-25,3,31.62,France
768,2024-02-08,5,48.4,Germany
183,2024-03-24,1,96.09,USA
629,2024-03-12,3,65.73,UK
794,2024-02-11,2,51.24,USA
510,2024-01-09,5,8.39,Germany
708,2024-01-25,4,91.64,Germany
546,2024-03-29,1,116.8,Germany
564,2024-01-02,1,76.33,France
624,2024-01-19,5,103.5,Poland
764,2024-01-20,2,64.44,USA
594,2024-03-10,4,31.64,Germany
744,2024-01-17,2,6.66,UK
227,2024-03-29,2,80.14,France
745,2024-03-08,5,61.71,Poland
733,2024-03-24,4,94.94,Germany
436,2024-01-03,5,84.89,USA
925,2024-03-27,5,118.61,UK
422,2024-02-20,1,63.69,France
554,2024-03-22,5,54.13,USA
21,2024-01-26,3,37.98,USA
554,2024-02-25,4,59.84,France
397,2024-03-04,1,105.38,USA
625,2024-01-08,4,9.88,UK
105,2024-03-21,1,117.46,UK
192,2024-02-06,3,119.23,USA
17,2024-01-27,5,73.75,Germany
120,2024-02-14,1,43.13,USA
393,2024-01-04,1,30.65,Germany
425,2024-03-26,1,36.8,USA
129,2024-03-30,3,10.76,Poland
130,2024-03-28,4,59.64,UK
572,2024-02-06,3,11.59,USA
560,2024-03-11,1,87.62,UK
29,2024-02-02,1,47.77,France
97,2024-01-31,5,27.93,Poland
10,2024-02-24,3,67.66,Germany
242,2024-01-12,3,116.98,France
826,2024-01-11,2,84.94,Poland
956,2024-03-28,4,61.55,France
232,2024-03-12,2,94.35,UK
789,2024-02-01,2,89.81,Poland
284,2024-02-26,4,107.55,France
715,2024-02-07,5,28.54,Germany
759,2024-02-29,5,103.77,Poland
802,2024-03-26,4,39.62,Poland
776,2024-01-19,4,113.21,France
955,2024-03-24,3,37.32,USA
726,2024-02-25,3,111.59,Germany
200,2024-01-14,3,115.84,Germany
945,2024-02-02,3,21.73,France
79,2024-01-10,1,117.07,UK
913,2024-03-20,1,14.86,UK
956,2024-03-04,5,30.14,USA
855,2024-03-04,1,56.08,USA
856,2024-03-02,1,119.26,France
173,2024-03-08,3,61.18,UK
467,2024-02-12,3,68.3,Germany
581,2024-03-20,4,84.86,UK
416,2024-02-28,3,116.35,France
940,2024-02-21,4,95.09,UK
449,2024-01-19,4,30.78,Poland
87,2024-01-21,1,39.84,France
101,2024-01-22,3,16.23,Poland
8,2024-01-09,1,79.11,France
845,2024-01-09,3,25.79,Germany
200,2024-03-13,1,34.6,France
505,2024-01-27,1,107.13,France
87,2024-01-17,1,42.58,France
43,2024-02-13,5,70.16,France
385,2024-02-14,1,50.72,USA
621,2024-01-08,2,13.51,Poland
435,2024-03-20,2,46.73,France
408,2024-01-18,2,51.93,France
483,2024-02-02,4,108.01,USA
664,2024-01-01,1,42.31,UK
17,2024-03-16,2,48.61,USA
645,2024-01-06,4,95.03,USA
148,2024-02-10,2,92.28,USA
277,2024-02-24,3,96.8,France
232,2024-01-05,5,114.68,USA
826,2024-02-28,1,96.49,USA
927,2024-03-20,5,51.87,USA
366,2024-01-18,5,99.47,France
228,2024-02-18,3,63.5,Germany
651,2024-03-22,3,36.94,Germany
436,2024-03-05,3,39.84,UK
399,2024-03-23,4,30.74,France
211,2024-02-23,2,21.67,USA
391,2024-03-01,1,26.22,USA
499,2024-01-08,3,12.27,USA
540,2024-01-03,1,107.17,Germany
563,2024-01-25,1,112.07,USA
491,2024-03-09,1,72.48,USA
442,2024-02-24,3,101.66,Germany
261,2024-02-09,3,26.11,USA
773,2024-03-23,2,108.69,UK
350,2024-03-22,3,63.23,Poland
352,2024-02-19,3,12.72,UK
520,2024-02-02,1,21.25,France
320,2024-01-18,2,40.53,UK
138,2024-02-26,5,10.01,UK
550,2024-01-16,3,40.57,Germany
623,2024-03-20,3,11.89,France
992,2024-02-07,5,32.14,UK
368,2024-02-10,1,35.55,Poland
220,2024-01-07,2,119.35,UK
337,2024-03-18,1,32.09,USA
223,2024-02-22,4,32.51,Germany
648,2024-03-03,3,83.98,USA
768,2024-03-29,4,103.83,France
360,2024-02-01,3,49.51,France
921,2024-02-07,4,105.7,Germany
329,2024-01-22,5,44.12,UK
962,2024-01-16,3,27.66,France
463,2024-02-21,3,42.91,Poland
946,2024-01-29,4,75.08,Germany
963,2024-01-16,2,47.22,USA
561,2024-03-16,4,82.38,Poland
804,2024-01-17,3,32.25,Germany
382,2024-03-04,3,85.61,Poland
836,2024-03-29,2,44.96,Germany
590,2024-01-13,1,57.42,USA
617,2024-03-12,2,69.14,UK
169,2024-02-25,1,83.92,Germany
217,2024-01-05,3,32.45,France
378,2024-01-12,5,101.13,USA
119,2024-02-10,5,88.01,USA
190,2024-01-03,4,31.92,Poland
767,2024-02-02,2,117.12,France
370,2024-03-26,2,81.45,Poland
778,2024-02-19,5,57.03,USA
149,2024-02-25,1,23.12,Germany
676,2024-01-09,2,66.32,France
652,2024-03-22,1,23.95,USA
859,2024-02-19,1,54.39,France
488,2024-01-29,1,52.0,Germany
770,2024-02-08,1,87.79,UK
374,2024-02-14,4,27.12,Poland
781,2024-01-17,4,99.52,Poland
693,2024-02-25,5,42.51,USA
160,2024-02-15,4,56.06,USA
351,2024-03-07,2,93.82,Germany
912,2024-03-09,4,76.92,USA
288,2024-01-14,2,40.42,USA
288,2024-03-07,2,49.41,USA
892,2024-01-23,1,40.17,France
226,2024-03-01,5,73.4,France
523,2024-01-23,1,43.25,UK
522,2024-01-27,1,88.46,France
783,2024-02-23,4,71.68,Poland
273,2024-01-10,4,21.76,UK
936,2024-03-29,2,40.68,USA
402,2024-03-17,4,30.47,Poland
183,2024-01-16,4,49.89,UK
969,2024-02-10,3,64.34,UK
665,2024-02-24,2,63.28,Poland
488,2024-03-01,2,91.77,UK
827,2024-03-26,3,26.75,Poland
846,2024-03-21,2,113.84,UK
124,2024-03-27,5,44.43,UK
985,2024-02-18,5,39.53,UK
626,2024-03-13,3,83.8,Poland
790,2024-02-21,4,97.63,UK
414,2024-01-02,5,48.52,France
980,2024-02-19,3,90.89,France
725,2024-03-26,5,106.63,France
172,2024-02-12,1,93.18,France
288,2024-03-17,3,8.93,France
435,2024-01-08,2,100.15,USA
686,2024-02-28,5,94.07,UK
113,2024-03-05,2,81.97,Germany
888,2024-03-21,3,92.4,USA
917,2024-01-12,5,117.63,Poland
995,2024-01-04,2,54.58,USA
122,2024-03-17,4,12.73,Germany
544,2024-02-10,4,58.0,USA
222,2024-01-07,1,10.34,UK
631,2024-03-27,3,38.84,France
39,2024-03-28,2,72.49,UK
497,2024-03-09,1,40.61,USA
780,2024-03-09,3,83.82,Germany
233,2024-03-21,4,99.53,Poland
943,2024-01-30,2,53.35,UK
530,2024-03-13,5,108.52,Germany
149,2024-01-06,4,14.18,Poland
397,2024-03-29,5,101.61,France
661,2024-01-19,5,100.29,UK
638,2024-03-20,2,42.03,UK
904,2024-03-25,2,39.35,France
302,2024-03-06,5,40.09,France
360,2024-01-10,1,98.31,USA
238,2024-01-16,5,100.64,Poland
647,2024-02-06,5,42.92,Germany
663,2024-03-19,2,73.15,France
236,2024-03-17,3,20.98,USA
736,2024-03-17,4,58.91,Poland
203,2024-02-01,2,119.86,Poland
256,2024-02-16,1,23.27,UK
598,2024-03-12,4,113.97,USA
662,2024-02-12,2,99.79,USA
235,2024-03-22,2,116.8,UK
345,2024-02-05,3,25.65,Germany
534,2024-01-26,1,29.55,France
860,2024-01-10,1,6.94,UK
797,2024-01-31,2,88.34,France
781,2024-01-29,3,79.07,USA
466,2024-01-05,2,25.48,UK
770,2024-03-17,5,95.98,Germany
541,2024-01-01,5,39.41,France
213,2024-03-27,3,20.52,France
463,2024-01-03,2,53.59,France
436,2024-03-07,3,15.46,USA
283,2024-03-11,2,35.27,France
562,2024-02-04,2,47.7,Poland
607,2024-01-15,5,102.96,France
463,2024-03-07,4,96.14,USA
407,2024-01-30,1,55.92,UK
88,2024-03-22,1,88.33,France
44,2024-03-15,3,70.39,France
461,2024-02-12,1,44.2,UK
278,2024-02-29,5,88.48,Poland
683,2024-02-09,4,83.6,USA
421,2024-03-05,2,76.2,UK
701,2024-01-29,2,76.06,USA
353,2024-03-14,5,83.54,UK
696,2024-01-19,1,49.22,Germany
515,2024-01-03,2,104.94,Poland
703,2024-02-05,1,23.67,Germany
630,2024-02-12,5,106.65,UK
19,2024-01-15,2,44.36,UK
23,2024-02-10,3,19.38,USA
413,2024-03-30,4,74.0,UK
30,2024-03-20,1,48.24,USA
807,2024-02-05,1,98.78,USA
108,2024-03-24,1,54.54,UK
367,2024-03-17,1,81.88,USA
281,2024-02-02,5,40.45,Poland
128,2024-01-05,5,29.09,Germany
229,2024-03-18,5,49.63,UK
111,2024-03-27,5,74.78,USA
136,2024-01-14,2,80.55,USA
362,2024-03-08,5,71.49,USA
186,2024-03-23,2,118.63,USA
656,2024-02-16,3,84.48,Poland
584,2024-02-23,5,112.12,UK
129,2024-01-04,3,18.56,UK
876,2024-03-23,5,12.06,Poland
261,2024-01-09,3,40.76,Poland
515,2024-02-22,4,20.71,Poland
449,2024-03-17,3,65.47,UK
900,2024-03-18,2,64.68,France
104,2024-02-29,1,71.13,Germany
483,2024-02-15,3,90.7,Poland
224,2024-02-23,1,116.7,Poland
832,2024-03-14,4,106.0,UK
874,2024-02-06,4,18.61,UK
866,2024-01-23,2,43.93,Germany
491,2024-01-27,2,34.42,USA
473,2024-03-10,3,25.33,UK
10,2024-03-30,5,67.64,Germany
405,2024-03-06,4,68.63,UK
896,2024-03-01,1,31.13,UK
302,2024-03-17,5,86.87,UK
231,2024-02-20,4,89.29,France
731,2024-02-19,3,7.41,France
923,2024-01-19,4,50.51,Poland
66,2024-01-01,2,107.37,France
937,2024-02-09,1,64.84,Germany
112,2024-02-01,1,44.98,UK
13,2024-01-22,2,34.17,France
393,2024-03-06,5,32.99,UK
500,2024-02-09,2,16.47,USA
932,2024-02-07,1,98.98,Poland
598,2024-02-17,3,14.97,France
234,2024-02-24,5,38.61,UK
602,2024-03-15,4,10.25,USA
314,2024-03-21,3,94.86,Poland
566,2024-02-24,5,9.52,Poland
12,2024-02-20,1,40.45,USA
209,2024-02-29,1,70.93,France
974,2024-01-08,3,52.1,France
14,2024-03-26,5,37.46,UK
633,2024-03-08,4,36.65,Germany
418,2024-03-15,4,96.75,UK
437,2024-03-12,2,117.01,UK
377,2024-01-09,3,45.02,UK
20,2024-03-30,5,9.5,USA
587,2024-01-02,3,9.21,Poland
912,2024-03-20,4,92.31,Poland
755,2024-03-10,5,68.52,Germany
735,2024-03-25,1,95.11,France
70,2024-03-30,1,85.21,UK
824,2024-02-28,5,109.36,USA
211,2024-01-19,3,106.87,USA
101,2024-01-28,3,95.66,UK
698,2024-03-12,1,59.65,USA
132,2024-01-14,1,40.43,USA
623,2024-01-24,4,63.31,UK
381,2024-02-13,5,62.74,Germany
132,2024-02-25,3,75.18,USA
20,2024-03-30,4,26.4,Poland
906,2024-02-20,3,80.4,Poland
536,2024-02-01,1,57.51,Poland
227,2024-02-19,5,76.32,UK
154,2024-02-10,2,32.55,Poland
805,2024-03-06,5,54.96,France
742,2024-01-25,2,29.17,USA
469,2024-03-01,4,105.66,Germany
822,2024-03-06,2,61.12,Poland
1000,2024-02-11,2,30.87,UK
871,2024-03-05,4,9.74,Germany
405,2024-02-05,5,82.71,UK
202,2024-03-16,4,29.68,Germany
38,2024-01-09,1,118.8,Germany
942,2024-02-05,1,66.38,USA
772,2024-02-07,2,38.23,Germany
188,2024-02-02,4,80.63,France
57,2024-02-11,4,36.65,France
941,2024-03-01,4,99.33,France
20,2024-02-15,5,40.45,UK
273,2024-03-26,3,118.65,USA
119,2024-03-29,3,74.59,UK
583,2024-03-01,3,102.11,Poland
516,2024-01-18,5,13.37,France
221,2024-03-10,4,45.05,USA
526,2024-03-22,3,89.81,France
515,2024-03-20,4,80.33,USA
728,2024-01-15,2,27.34,UK
741,2024-02-17,3,45.96,UK
336,2024-03-12,2,35.3,France
698,2024-01-13,5,75.54,Germany
55,2024-02-12,1,44.63,USA
500,2024-02-29,5,40.54,Poland
900,2024-02-26,5,28.85,Germany
888,2024-03-11,5,52.04,UK
766,2024-01-17,3,27.48,USA
536,2024-02-19,2,115.7,Germany
162,2024-02-01,3,22.77,Poland
670,2024-01-22,1,110.03,Germany
594,2024-02-24,5,54.27,Poland
915,2024-02-26,4,48.45,UK
159,2024-01-13,1,31.6,USA
188,2024-02-16,2,78.11,UK
60,2024-03-27,1,83.84,USA
915,2024-03-02,3,58.77,Germany
817,2024-02-23,4,11.41,UK
319,2024-01-29,3,110.63,USA
878,2024-01-22,5,117.74,Poland
211,2024-03-05,5,54.57,USA
406,2024-01-29,1,75.57,UK
664,2024-02-17,5,56.78,UK
109,2024-01-05,5,42.02,Germany
76,2024-02-04,2,13.89,Poland
542,2024-03-14,2,57.45,USA
314,2024-03-23,3,99.11,UK
998,2024-03-11,3,6.96,USA
117,2024-02-15,2,71.94,France
927,2024-02-04,1,106.29,Poland
868,2024-02-14,2,30.02,Poland
704,2024-01-13,3,26.07,France
19,2024-01-10,4,93.81,Poland
432,2024-03-06,5,34.33,France
685,2024-03-10,4,27.08,USA
740,2024-03-12,4,48.47,France
350,2024-01-25,5,50.14,Germany
183,2024-02-13,2,105.52,France
113,2024-02-29,1,76.12,USA
183,2024-02-16,4,51.69,Poland
481,2024-02-09,1,66.45,Germany
146,2024-01-07,3,114.71,France
831,2024-02-15,4,18.02,USA
628,2024-01-23,3,28.89,Germany
113,2024-03-23,2,115.69,Germany
763,2024-02-15,4,115.09,Germany
476,2024-03-26,3,25.37,France
763,2024-01-13,3,21.69,USA
303,2024-01-21,2,53.42,USA
971,2024-01-01,1,10.72,USA
825,2024-01-19,1,80.31,UK
118,2024-02-29,4,13.91,Poland
813,2024-02-02,2,11.67,USA
161,2024-01-04,4,60.8,UK
401,2024-01-03,1,115.15,UK
198,2024-02-21,2,54.08,Germany
260,2024-01-28,5,46.0,Poland
660,2024-03-10,2,119.77,Germany
